name	permalink	homepage_url	category_list	funding_total_usd	status	country_code	state_code	region	city	funding_rounds	founded_at	first_funding_at	last_funding_at	investor	unedited_categories	raised_amount_usd
CloudPhysics	/organization/cloudphysics	http://www.cloudphysics.com	Analytics|Development Platforms	27500000	operating	USA	CA	SF Bay Area	Mountain View	4	2011-01-01	2011-11-18	2014-06-23	Kleiner Perkins Caufield & Byers	Analytics|Virtualization	15000000
CloudPhysics	/organization/cloudphysics	http://www.cloudphysics.com	Analytics|Development Platforms	27500000	operating	USA	CA	SF Bay Area	Mountain View	4	2011-01-01	2011-11-18	2014-06-23	Mark Leslie	Analytics|Virtualization	10000000
CloudPhysics	/organization/cloudphysics	http://www.cloudphysics.com	Analytics|Development Platforms	27500000	operating	USA	CA	SF Bay Area	Mountain View	4	2011-01-01	2011-11-18	2014-06-23	Mayfield Fund	Analytics|Virtualization	10000000
CloudPhysics	/organization/cloudphysics	http://www.cloudphysics.com	Analytics|Development Platforms	27500000	operating	USA	CA	SF Bay Area	Mountain View	4	2011-01-01	2011-11-18	2014-06-23	Mayfield Fund	Analytics|Virtualization	15000000
CloudPhysics	/organization/cloudphysics	http://www.cloudphysics.com	Analytics|Development Platforms	27500000	operating	USA	CA	SF Bay Area	Mountain View	4	2011-01-01	2011-11-18	2014-06-23	Mayfield Fund	Analytics|Virtualization	2500000
CloudPhysics	/organization/cloudphysics	http://www.cloudphysics.com	Analytics|Development Platforms	27500000	operating	USA	CA	SF Bay Area	Mountain View	4	2011-01-01	2011-11-18	2014-06-23	Mendel Rosenblum	Analytics|Virtualization	2500000
CloudPhysics	/organization/cloudphysics	http://www.cloudphysics.com	Analytics|Development Platforms	27500000	operating	USA	CA	SF Bay Area	Mountain View	4	2011-01-01	2011-11-18	2014-06-23	Peter Wagner	Analytics|Virtualization	10000000
CloudPhysics	/organization/cloudphysics	http://www.cloudphysics.com	Analytics|Development Platforms	27500000	operating	USA	CA	SF Bay Area	Mountain View	4	2011-01-01	2011-11-18	2014-06-23	Peter Wagner	Analytics|Virtualization	2500000
CloudPhysics	/organization/cloudphysics	http://www.cloudphysics.com	Analytics|Development Platforms	27500000	operating	USA	CA	SF Bay Area	Mountain View	4	2011-01-01	2011-11-18	2014-06-23	Wing Venture Capital	Analytics|Virtualization	
CloudPhysics	/organization/cloudphysics	http://www.cloudphysics.com	Analytics|Development Platforms	27500000	operating	USA	CA	SF Bay Area	Mountain View	4	2011-01-01	2011-11-18	2014-06-23	Wing Venture Capital	Analytics|Virtualization	10000000
CloudVelox	/organization/cloudvelocity	http://www.cloudvelox.com/	Infrastructure|Data Integration|Enterprise Software	33000000	operating	USA	CA	SF Bay Area	Santa Clara	3	2010-12-01	2012-12-13	2015-02-12	Mayfield Fund	Cloud Data Services|Data Integration|Enterprise Software	13000000
CloudVelox	/organization/cloudvelocity	http://www.cloudvelox.com/	Infrastructure|Data Integration|Enterprise Software	33000000	operating	USA	CA	SF Bay Area	Santa Clara	3	2010-12-01	2012-12-13	2015-02-12	Mayfield Fund	Cloud Data Services|Data Integration|Enterprise Software	15000000
CloudVelox	/organization/cloudvelocity	http://www.cloudvelox.com/	Infrastructure|Data Integration|Enterprise Software	33000000	operating	USA	CA	SF Bay Area	Santa Clara	3	2010-12-01	2012-12-13	2015-02-12	Mayfield Fund	Cloud Data Services|Data Integration|Enterprise Software	5000000
CloudVelox	/organization/cloudvelocity	http://www.cloudvelox.com/	Infrastructure|Data Integration|Enterprise Software	33000000	operating	USA	CA	SF Bay Area	Santa Clara	3	2010-12-01	2012-12-13	2015-02-12	Pelion Venture Partners	Cloud Data Services|Data Integration|Enterprise Software	13000000
CloudVelox	/organization/cloudvelocity	http://www.cloudvelox.com/	Infrastructure|Data Integration|Enterprise Software	33000000	operating	USA	CA	SF Bay Area	Santa Clara	3	2010-12-01	2012-12-13	2015-02-12	Pelion Venture Partners	Cloud Data Services|Data Integration|Enterprise Software	15000000
CloudVelox	/organization/cloudvelocity	http://www.cloudvelox.com/	Infrastructure|Data Integration|Enterprise Software	33000000	operating	USA	CA	SF Bay Area	Santa Clara	3	2010-12-01	2012-12-13	2015-02-12	Third Point Ventures	Cloud Data Services|Data Integration|Enterprise Software	13000000
CloudVelox	/organization/cloudvelocity	http://www.cloudvelox.com/	Infrastructure|Data Integration|Enterprise Software	33000000	operating	USA	CA	SF Bay Area	Santa Clara	3	2010-12-01	2012-12-13	2015-02-12	Third Point Ventures	Cloud Data Services|Data Integration|Enterprise Software	15000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Accel	Analytics|Big Data|Enterprise Software|Search|Software	25000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Accel	Analytics|Big Data|Enterprise Software|Search|Software	40000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Accel	Analytics|Big Data|Enterprise Software|Search|Software	5000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Accel	Analytics|Big Data|Enterprise Software|Search|Software	6000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Accel	Analytics|Big Data|Enterprise Software|Search|Software	65000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Caterina Fake	Analytics|Big Data|Enterprise Software|Search|Software	5000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Diane Greene	Analytics|Big Data|Enterprise Software|Search|Software	5000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	EquityZen	Analytics|Big Data|Enterprise Software|Search|Software	
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Gideon Yu	Analytics|Big Data|Enterprise Software|Search|Software	5000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Google Ventures	Analytics|Big Data|Enterprise Software|Search|Software	160000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Greylock Partners	Analytics|Big Data|Enterprise Software|Search|Software	25000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Greylock Partners	Analytics|Big Data|Enterprise Software|Search|Software	40000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Greylock Partners	Analytics|Big Data|Enterprise Software|Search|Software	6000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Greylock Partners	Analytics|Big Data|Enterprise Software|Search|Software	65000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Ignition Partners	Analytics|Big Data|Enterprise Software|Search|Software	40000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Ignition Partners	Analytics|Big Data|Enterprise Software|Search|Software	65000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	In-Q-Tel	Analytics|Big Data|Enterprise Software|Search|Software	40000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	In-Q-Tel	Analytics|Big Data|Enterprise Software|Search|Software	65000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Intel Capital	Analytics|Big Data|Enterprise Software|Search|Software	740000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Jeff Weiner	Analytics|Big Data|Enterprise Software|Search|Software	5000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	MSD Capital	Analytics|Big Data|Enterprise Software|Search|Software	160000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Marten Mickos	Analytics|Big Data|Enterprise Software|Search|Software	5000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Meritech Capital Partners	Analytics|Big Data|Enterprise Software|Search|Software	25000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Meritech Capital Partners	Analytics|Big Data|Enterprise Software|Search|Software	40000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Meritech Capital Partners	Analytics|Big Data|Enterprise Software|Search|Software	65000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Qi Lu	Analytics|Big Data|Enterprise Software|Search|Software	5000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	SV Angel	Analytics|Big Data|Enterprise Software|Search|Software	5000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	T. Rowe Price	Analytics|Big Data|Enterprise Software|Search|Software	160000000
Cloudera	/organization/cloudera	http://www.cloudera.com	Analytics|Big Data|Enterprise Software|Search	1041000000	operating	USA	CA	SF Bay Area	Palo Alto	8	2008-10-13	2009-03-16	2014-09-01	Youssri Helmy	Analytics|Big Data|Enterprise Software|Search|Software	5000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	Accel	Analytics|Big Data|Databases|Enterprise Software	10000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	Accel	Analytics|Big Data|Databases|Enterprise Software	14000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	Accel	Analytics|Big Data|Databases|Enterprise Software	25000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	Accel	Analytics|Big Data|Databases|Enterprise Software	60000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	Adams Street Partners	Analytics|Big Data|Databases|Enterprise Software	25000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	Adams Street Partners	Analytics|Big Data|Databases|Enterprise Software	60000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	DoCoMo Capital	Analytics|Big Data|Databases|Enterprise Software	1000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	DoCoMo Capital	Analytics|Big Data|Databases|Enterprise Software	60000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	Ignition Partners	Analytics|Big Data|Databases|Enterprise Software	14000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	Ignition Partners	Analytics|Big Data|Databases|Enterprise Software	25000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	Ignition Partners	Analytics|Big Data|Databases|Enterprise Software	60000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	Mayfield Fund	Analytics|Big Data|Databases|Enterprise Software	10000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	Mayfield Fund	Analytics|Big Data|Databases|Enterprise Software	14000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	Mayfield Fund	Analytics|Big Data|Databases|Enterprise Software	25000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	Mayfield Fund	Analytics|Big Data|Databases|Enterprise Software	60000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	North Bridge Venture Partners & Growth Equity	Analytics|Big Data|Databases|Enterprise Software	10000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	North Bridge Venture Partners & Growth Equity	Analytics|Big Data|Databases|Enterprise Software	14000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	North Bridge Venture Partners & Growth Equity	Analytics|Big Data|Databases|Enterprise Software	25000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	North Bridge Venture Partners & Growth Equity	Analytics|Big Data|Databases|Enterprise Software	60000000
Couchbase	/organization/couchbase	http://www.couchbase.com	Analytics|Big Data|Databases|Enterprise Software	116000000	operating	USA	CA	SF Bay Area	Mountain View	6	2009-01-02	2009-01-01	2014-06-26	WestSummit Capital	Analytics|Big Data|Databases|Enterprise Software	60000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	ClearBridge Investments	Big Data|Databases	106000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Comcast Ventures	Big Data|Databases	106000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Cross Creek Advisors	Big Data|Databases	106000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Crosslink Capital	Big Data|Databases	11000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Crosslink Capital	Big Data|Databases	25000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Crosslink Capital	Big Data|Databases	45000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	DFJ Growth	Big Data|Databases	45000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Draper Fisher Jurvetson _DFJ_	Big Data|Databases	106000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Jason Calacanis	Big Data|Databases	2700000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Kleiner Perkins Caufield & Byers	Big Data|Databases	106000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Lightspeed Venture Partners	Big Data|Databases	106000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Lightspeed Venture Partners	Big Data|Databases	11000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Lightspeed Venture Partners	Big Data|Databases	25000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Lightspeed Venture Partners	Big Data|Databases	2700000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Lightspeed Venture Partners	Big Data|Databases	45000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Meritech Capital Partners	Big Data|Databases	25000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Meritech Capital Partners	Big Data|Databases	45000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Next World Capital	Big Data|Databases	45000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	PremjiInvest	Big Data|Databases	106000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Rackspace	Big Data|Databases	
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Salil Deshpande	Big Data|Databases	11000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Salil Deshpande	Big Data|Databases	25000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Salil Deshpande	Big Data|Databases	45000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Scale Venture Partners	Big Data|Databases	106000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Scale Venture Partners	Big Data|Databases	45000000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Sequoia Capital	Big Data|Databases	2700000
DataStax	/organization/datastax	http://datastax.com	Big Data|Databases	189700000	operating	USA	CA	SF Bay Area	Santa Clara	6	2010-03-31	2010-04-23	2014-09-04	Wasatch Advisors	Big Data|Databases	106000000
DataTorrent	/organization/datatorrent	https://www.datatorrent.com/	Analytics|Big Data	23750000	operating	USA	CA	SF Bay Area	Santa Clara	3	2012-01-01	2012-05-01	2015-04-28	AME Cloud Ventures	Analytics|Big Data	15000000
DataTorrent	/organization/datatorrent	https://www.datatorrent.com/	Analytics|Big Data	23750000	operating	USA	CA	SF Bay Area	Santa Clara	3	2012-01-01	2012-05-01	2015-04-28	AME Cloud Ventures	Analytics|Big Data	750000
DataTorrent	/organization/datatorrent	https://www.datatorrent.com/	Analytics|Big Data	23750000	operating	USA	CA	SF Bay Area	Santa Clara	3	2012-01-01	2012-05-01	2015-04-28	August Capital	Analytics|Big Data	15000000
DataTorrent	/organization/datatorrent	https://www.datatorrent.com/	Analytics|Big Data	23750000	operating	USA	CA	SF Bay Area	Santa Clara	3	2012-01-01	2012-05-01	2015-04-28	August Capital	Analytics|Big Data	8000000
DataTorrent	/organization/datatorrent	https://www.datatorrent.com/	Analytics|Big Data	23750000	operating	USA	CA	SF Bay Area	Santa Clara	3	2012-01-01	2012-05-01	2015-04-28	Farzad _Zod_ Nazem	Analytics|Big Data	750000
DataTorrent	/organization/datatorrent	https://www.datatorrent.com/	Analytics|Big Data	23750000	operating	USA	CA	SF Bay Area	Santa Clara	3	2012-01-01	2012-05-01	2015-04-28	Farzad _Zod_ Nazem	Analytics|Big Data	8000000
DataTorrent	/organization/datatorrent	https://www.datatorrent.com/	Analytics|Big Data	23750000	operating	USA	CA	SF Bay Area	Santa Clara	3	2012-01-01	2012-05-01	2015-04-28	GE Ventures	Analytics|Big Data	15000000
DataTorrent	/organization/datatorrent	https://www.datatorrent.com/	Analytics|Big Data	23750000	operating	USA	CA	SF Bay Area	Santa Clara	3	2012-01-01	2012-05-01	2015-04-28	Morado Venture Partners	Analytics|Big Data	15000000
DataTorrent	/organization/datatorrent	https://www.datatorrent.com/	Analytics|Big Data	23750000	operating	USA	CA	SF Bay Area	Santa Clara	3	2012-01-01	2012-05-01	2015-04-28	Morado Venture Partners	Analytics|Big Data	750000
DataTorrent	/organization/datatorrent	https://www.datatorrent.com/	Analytics|Big Data	23750000	operating	USA	CA	SF Bay Area	Santa Clara	3	2012-01-01	2012-05-01	2015-04-28	SingTel Innov8	Analytics|Big Data	15000000
Databricks	/organization/databricks	http://databricks.com	Analytics	47000000	operating	USA	CA	SF Bay Area	San Francisco	2	2013-01-01	2013-09-25	2014-06-30	Andreessen Horowitz	Analytics	14000000
Databricks	/organization/databricks	http://databricks.com	Analytics	47000000	operating	USA	CA	SF Bay Area	San Francisco	2	2013-01-01	2013-09-25	2014-06-30	Andreessen Horowitz	Analytics	33000000
Databricks	/organization/databricks	http://databricks.com	Analytics	47000000	operating	USA	CA	SF Bay Area	San Francisco	2	2013-01-01	2013-09-25	2014-06-30	New Enterprise Associates	Analytics	33000000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Citi Ventures	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	19000000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Kleiner Perkins Caufield & Byers	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	19000000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Kleiner Perkins Caufield & Byers	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	40000000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Kleiner Perkins Caufield & Byers	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	6000000
Datameer	/organization/datameer	http://www.datameer.com	Analytics|Big Data|Data Integration|Visualization|Enterprise Software	76750000	operating	USA	CA	SF Bay Area	San Francisco	5	2009-09-01	2010-04-15	2015-08-18	Next World Capital	Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software	19000000
