D1,D2,D3,D4,D5,D6
0.783308,1.716958,0.476632,0.439221,0.096843,0.324154
1.750464,2.113218,0.833143,0.792957,1.25072,0.504002
1.615414,0.806713,1.388865,0.362737,0.223529,0.473366
4.440334,2.270401,0.161896,0.913764,0.21239,0.800983
3.355564,0.936796,0.266919,3.021032,0.258568,0.519006
4.49036,1.781616,0.936842,1.07644,0.743651,0.29924
5.761047,1.689892,0.754214,0.693723,0.260559,0.304283
3.090063,1.058575,0.453531,1.338397,0.047714,1.066053
1.2828,0.764251,0.679938,0.896311,0.721324,0.507466
5.075597,1.225595,0.346486,0.870845,0.700599,0.242268
2.54145,1.368414,0.885469,0.313061,0.847126,0.700475
1.854986,0.789907,0.825336,0.291519,0.571401,0.17267
2.077546,0.822764,0.783532,0.140297,0.742928,0.649777
1.477981,1.231718,0.696767,0.962529,0.054252,0.317947
1.099593,1.878577,1.098309,1.25056,0.512375,0.46659
3.878518,2.773743,0.419985,0.858492,0.473739,0.411812
4.981391,0.543545,0.635728,0.359231,0.787962,0.36973
1.774181,2.145744,1.29242,1.119468,2.004155,0.227239
2.618303,2.659919,1.992776,0.444597,0.31896,0.647913
1.716424,1.376691,0.695893,0.966801,0.284831,0.22299
4.138497,3.41015,0.541451,0.91976,0.867833,0.346508
1.231729,1.21352,0.462436,0.604247,1.202434,0.388042
3.996108,1.923668,0.841284,0.620369,0.294037,0.958939
3.263783,0.978449,0.511946,1.344323,0.098066,0.418878
1.14876,0.947174,0.44233,0.77531,0.208797,0.60525
3.784038,0.790938,0.536116,0.617388,0.14053,0.421525
2.190676,3.31596,1.293987,1.452832,0.347663,0.281496
2.315935,0.905635,3.577522,0.636714,0.421508,0.551999
1.083191,0.830803,0.544847,0.406479,0.274931,0.452851
1.858768,1.737233,2.263064,0.943546,0.440285,0.514277
1.404393,1.582642,0.681921,0.879252,0.424897,0.608212
2.593018,1.45259,1.127816,0.2287,0.390257,0.884717
2.284057,1.770149,0.686203,0.654189,1.105458,0.173166
6.209151,1.54303,1.237998,0.674096,0.545908,0.46039
3.016033,1.352555,0.669761,0.996243,0.673887,0.589124
4.209013,0.733339,0.501236,1.134197,0.643968,0.92311
2.064428,0.859913,1.196798,1.714458,0.433064,0.606205
1.974059,1.989783,0.913385,0.225565,1.141307,1.081081
1.161637,0.475334,3.351058,0.60221,0.675386,0.334931
1.332985,1.403572,1.197416,1.221308,0.323995,0.220877
0.572214,0.236939,0.11176,0.772698,0.224019,0.483595
5.479004,2.216175,1.510972,0.508662,0.339395,0.424185
1.449473,1.333655,0.24047,0.457825,0.334641,0.40685
2.923292,0.414685,0.416168,0.254787,0.644939,0.24895
4.907025,1.066533,0.70515,0.824944,0.325768,0.650968
3.315854,2.498012,0.843569,0.607328,0.904128,0.400338
3.448419,1.191828,1.025644,0.826219,1.891707,0.589522
1.888416,0.444265,1.575214,0.055498,0.767137,0.248307
1.717201,1.405894,0.154604,1.200678,0.041702,0.568272
2.170689,1.564583,0.343923,0.65213,0.655916,0.498052
3.520283,1.08254,1.511988,0.512746,0.438914,0.456248
2.026233,3.005767,0.717457,0.248671,0.746041,0.401876
3.340212,2.333456,0.365697,1.025431,0.624458,0.293836
4.120959,0.56463,1.527558,0.351889,1.831846,0.095989
3.265044,1.112221,0.222181,1.461064,0.150848,0.762076
4.287139,1.769743,1.406913,0.505389,0.538532,0.189159
4.283155,0.990154,0.476823,1.542059,0.37651,0.685575
1.875242,2.653192,1.0955,0.643516,0.46163,0.38069
1.870553,1.512341,0.82618,0.394756,0.349885,0.573433
6.915361,0.65687,0.717444,0.576058,0.704814,0.729845
1.999392,0.64963,1.096387,0.870114,1.029951,0.309753
1.15658,1.474703,2.035378,1.640004,0.733147,0.381878
2.317942,2.188033,0.41013,0.179083,0.597922,0.512335
1.227919,2.846387,1.970941,0.801069,0.438013,0.586171
0.939178,2.160077,0.537711,0.384859,0.443365,0.148659
2.696446,1.275095,1.738224,0.400016,0.216149,0.227624
3.756023,1.186734,1.952576,1.378039,1.411703,0.477039
6.136806,1.467501,1.216,0.787696,0.284742,0.516319
1.220314,1.199022,0.793255,0.499896,0.677061,0.675192
5.403451,1.984945,0.306685,1.609437,1.176109,1.11632
3.218964,1.348019,1.526481,0.143203,0.231096,0.34679
3.092761,0.645548,0.597353,0.622485,0.558095,0.057114
4.038977,2.421739,0.884233,1.426414,0.262657,0.503805
0.929513,2.70978,1.178169,1.063834,0.632878,0.04068
0.537414,1.095482,2.018276,1.080985,0.161833,0.881699
1.915491,3.679348,0.749398,0.586061,0.944041,0.37073
1.264037,1.418878,2.070823,0.337998,0.751344,0.367511
2.659521,0.717,2.937674,0.447037,0.62794,0.662337
4.161729,0.484492,1.711449,0.392911,0.458255,0.109405
1.166772,0.454484,0.559003,0.161235,0.421348,0.508953
1.419876,2.392002,1.146645,1.115121,0.1688,0.237461
7.221441,1.309161,1.544562,0.812489,0.678854,0.310941
1.8537,0.5123,1.831341,0.816628,0.872405,0.443738
5.601543,0.566229,0.725536,0.703827,0.500509,0.299211
1.828176,1.195851,1.774582,1.087837,0.4427,0.257942
4.837213,1.307983,0.362655,0.502225,1.274914,0.437386
1.735645,1.028574,0.188666,0.33939,0.86404,0.496386
1.256534,1.431234,2.058198,0.572819,0.683627,1.098018
1.862776,1.298419,2.06814,0.866145,0.300478,0.454623
2.822118,0.884255,1.284564,0.374742,0.835851,0.70291
1.54563,3.166264,1.28243,0.592555,0.622787,0.254276
5.889501,0.887462,1.214322,1.748756,0.848399,0.483475
5.323404,1.279656,1.031441,1.418615,0.720319,0.289996
4.79655,1.624819,0.588967,0.656903,0.777772,0.176746
1.580162,1.553729,0.609501,0.81331,0.816113,0.792692
0.718224,1.822103,0.732914,0.641154,0.167674,0.760652
1.873868,1.46353,0.697406,0.150382,0.82073,0.404266
2.445457,0.828483,0.66559,0.377263,0.209512,0.362758
5.085413,1.385017,1.147557,0.876218,0.100388,0.272142
4.818167,0.499731,1.943619,1.03088,1.250495,0.184357
2.387859,1.923988,0.57805,0.390084,1.215288,0.793604
2.006104,0.631648,0.46331,0.288519,0.810563,0.346739
4.002829,1.224839,0.750514,0.167734,0.53112,0.058626
3.00336,2.452058,3.290099,1.276197,0.327408,0.527624
1.930193,0.693698,1.152711,0.142684,0.247719,0.585203
1.709573,1.508274,0.990802,0.517029,0.564737,0.453184
3.385533,1.243829,0.197166,0.861428,0.218433,0.524192
1.73135,1.927387,1.237867,0.963747,0.205707,0.445517
3.325279,1.925463,1.073074,0.684641,0.615466,0.452692
3.584191,0.620209,0.541838,0.392651,0.592671,0.325211
7.751293,1.555852,1.217555,0.360408,1.451914,0.450648
2.617126,0.691784,0.356438,0.3159,0.482961,0.637533
1.030161,0.32492,1.355214,0.947867,0.209525,0.345995
4.746253,2.426192,0.881712,0.339265,0.870403,0.407562
2.014837,1.540061,0.721519,1.219488,0.720282,1.093458
3.266442,2.42886,2.744776,0.449626,0.268298,0.162899
2.440133,2.486934,1.31816,1.135984,0.305418,0.156594
2.269702,1.052937,1.634174,0.92646,1.568001,0.14455
2.184584,1.677385,1.392329,0.723602,0.517461,0.363134
3.781204,0.920938,0.86353,0.915444,0.685971,0.304
1.895697,0.84588,1.419866,0.206645,0.204913,0.602746
2.103451,1.485947,0.66798,0.972981,0.27328,0.117091
6.326244,1.014403,0.716464,0.346131,0.1522,0.267115
7.381873,1.073217,1.322986,0.709632,0.385859,0.78444
1.324932,1.642432,1.301812,0.998833,0.450247,0.496166
6.878508,1.999491,1.353828,0.913585,0.172924,1.013388
4.81409,1.430249,1.299183,0.428378,0.349323,0.813992
0.872473,1.006184,1.312829,0.593673,0.143634,0.417297
5.635879,0.963203,1.594952,0.639777,0.13147,0.483419
5.035269,0.779691,0.581592,1.771628,1.006385,0.926606
3.777206,1.490832,0.587272,1.654888,1.392937,0.463134
6.660376,0.560833,1.4061,0.84821,0.587246,0.479612
1.997114,3.245528,0.235225,0.858403,0.1494,0.423788
2.872152,3.739078,0.909383,0.729864,0.684566,0.267528
1.544209,1.043539,0.595832,0.683379,0.828322,0.187795
1.762367,0.647353,0.456752,0.61362,1.245409,0.443181
3.180176,0.495867,1.321642,0.795562,0.501681,0.598425
3.928562,2.022658,0.67648,0.343177,0.572553,0.355436
4.049933,1.736452,0.311493,1.060237,1.302633,0.782405
4.694455,1.365388,1.08463,0.618064,0.463459,0.392688
3.067583,0.430304,1.528822,0.804159,0.551835,0.273402
0.820004,3.028197,0.550859,0.976038,0.885948,0.059467
8.934874,1.076227,1.681991,0.263413,0.477484,0.564989
2.761725,1.267385,0.50558,2.031668,0.611947,0.283357
2.166959,1.778161,2.225691,0.233125,0.582534,0.316406
4.761285,1.728866,0.4995,1.323572,0.694135,0.437384
3.022521,0.631492,0.176151,0.354141,0.686813,0.046993
3.89328,0.222931,1.826494,0.840169,0.795229,0.295613
1.050482,0.770798,0.492809,0.101966,0.440345,0.666015
1.50455,2.534308,0.902946,0.324204,0.894815,0.586452
3.750359,0.305394,0.819047,1.271286,0.420212,0.360913
1.634368,0.310157,0.444885,0.453128,0.323569,1.138672
1.138855,3.296238,0.718363,0.502612,0.397143,0.452281
2.709196,1.091172,2.457753,1.208332,1.177283,0.388677
1.945947,1.711702,0.486212,0.517749,0.662302,0.222548
1.013622,3.882101,0.484387,1.185158,0.541693,1.057222
1.058827,1.028255,1.057029,0.822354,0.548753,0.197759
3.930056,1.245614,1.390895,0.280989,0.897594,0.533437
4.080214,0.622163,1.583772,0.73696,0.691233,0.973123
0.555138,2.857974,2.014854,1.174197,0.319692,0.426473
1.765452,1.06952,1.698191,0.619626,0.327466,0.215831
0.772233,1.242669,0.75216,0.639568,0.615439,1.003251
3.309544,1.087856,0.858135,0.429838,0.300856,1.106692
5.155387,1.294013,0.91425,0.74205,0.245816,0.073791
2.988735,1.429315,0.323944,0.726844,0.273512,0.614233
1.571333,2.158073,3.441394,1.242583,1.133425,0.327206
2.718458,0.902253,0.514304,0.952257,0.54688,1.258051
2.447684,1.382413,1.117494,0.769295,0.824028,0.614347
2.827538,0.77402,1.27608,1.184893,0.475331,0.462047
0.462755,1.056543,1.125986,0.439239,0.86012,0.430303
3.546503,2.43272,1.449109,0.408024,0.923416,0.313255
0.598788,0.7112,0.114598,0.39297,1.09497,0.36678
5.611317,1.601061,0.357767,0.357984,0.141017,1.158472
3.374723,1.657545,1.244398,2.054906,0.800147,0.171514
2.953821,3.359368,0.124121,0.641624,1.18299,0.275284
4.806999,1.417641,0.208583,0.62382,1.054749,1.013118
1.885434,0.970692,0.914566,1.098455,0.489025,0.64635
5.530289,1.810307,1.403603,0.303845,0.761729,0.229209
1.054906,0.988511,1.383614,0.479627,0.341666,0.381255
2.843256,1.956961,2.603792,0.656803,1.442721,0.245607
2.272181,1.666912,1.894012,1.328,0.297331,0.280695
2.662934,0.613299,1.462429,0.573789,0.440999,0.848294
3.598961,1.344474,2.201413,0.526294,0.519418,0.284327
4.058566,1.531864,2.023495,0.210208,0.459066,0.506062
4.431691,2.293498,1.762094,0.611869,0.777409,0.3594
2.802903,0.44904,1.981985,0.745829,0.50488,0.672211
3.373035,1.391372,0.96522,0.773516,0.498011,0.713735
2.699071,0.523464,0.199558,0.386738,0.400373,0.297791
3.962321,3.153279,2.619298,0.119084,0.965888,0.196465
5.139018,1.108546,0.768369,0.435263,0.158422,0.720734
1.042179,1.986141,1.419878,0.95931,0.441193,0.292865
0.978449,1.020576,2.351766,0.367624,0.222748,0.446422
2.172414,2.007304,0.981883,1.289457,0.969421,0.487816
1.600536,1.965811,0.863787,0.57667,0.355741,0.597028
2.090996,3.793008,0.491678,0.389268,0.48176,0.038415
3.079041,0.786233,1.350488,0.191213,0.520386,0.401314
4.014265,2.514031,0.622295,0.650071,0.749046,0.081651
1.785577,1.048887,0.146937,0.389198,0.607745,0.393674
2.253978,0.903251,0.500039,0.762103,0.208192,0.405498
2.052988,0.250308,0.693506,0.663143,0.680703,0.234239
2.804174,1.490519,0.626271,0.254849,0.466211,0.443385
0.812829,0.940418,0.4843,0.899166,0.200387,0.828289
0.97404,0.848114,1.011052,0.818845,0.138486,0.839726
2.198699,2.221603,1.507031,0.121158,0.247498,0.124608
4.281862,1.498745,2.145242,1.253836,0.427472,0.463983
1.08506,1.012875,0.894997,0.340521,0.79657,0.312572
5.684568,2.02721,0.419833,0.72339,0.601294,0.979733
2.356943,0.764212,1.53814,0.865548,0.149054,0.336202
6.011129,0.357173,1.074536,0.475918,0.486432,0.434442
2.138194,1.9272,1.298966,0.238885,0.31427,0.414924
2.794147,0.301924,0.57514,0.660759,0.462952,0.46389
2.982566,0.360055,0.912731,0.276776,0.653565,0.716923
2.203869,0.652334,1.096584,0.230514,0.134488,1.047211
2.648885,3.177665,1.475038,0.389598,0.184131,0.28625
4.730787,2.169162,0.847988,0.358459,0.932268,0.790979
1.646966,1.909341,1.254327,0.312259,0.390755,0.145955
2.559446,1.844066,0.642137,0.662729,1.640611,0.712978
3.340034,1.471994,1.066976,2.430313,0.41136,0.83131
8.568085,0.690723,0.259907,2.465656,0.364463,0.887563
1.109018,1.313853,3.458364,0.463442,0.653905,0.084328
2.658843,0.841356,0.350564,0.3918,0.705984,1.222669
2.654676,2.077292,1.326898,0.289611,1.381032,0.691762
3.662679,1.397653,1.348171,2.064079,0.811873,0.61069
1.730165,1.397741,0.485668,0.947404,0.599892,0.072435
0.309036,0.991681,0.96096,0.690529,0.80741,0.788018
3.228384,0.630038,1.692667,0.237925,0.508437,0.70659
5.69457,0.689788,0.669514,0.218098,0.512543,1.098358
1.980863,2.130826,0.349741,0.697642,0.72644,0.707719
3.335171,1.29962,1.85834,0.077123,0.776848,0.434988
2.33165,2.456797,1.058144,0.361579,0.72248,0.176154
3.57874,2.494681,0.700366,1.517101,0.14254,0.356073
3.384851,2.117525,0.555924,0.747009,0.420493,0.389171
1.14358,1.425946,0.922599,0.497857,0.208664,1.276546
6.060582,1.730177,1.276531,0.581514,0.626485,0.559936
3.205536,1.285081,1.204102,0.305873,0.207361,0.421378
3.611933,1.148123,0.274915,0.855049,1.201676,0.338079
2.358101,0.37792,0.827979,0.08461,0.950663,0.983715
3.947613,1.309454,1.478397,2.250452,0.698273,0.571472
0.955485,1.804534,0.368806,1.001954,0.509847,0.324036
3.848143,0.912525,1.655289,0.412272,0.262465,0.195061
2.956434,0.497615,0.153517,0.241921,0.954621,0.381213
2.435523,0.819564,1.490501,0.385975,0.649395,0.856735
4.917354,2.974186,0.308619,1.563966,1.026,0.668555
2.114719,1.96625,0.918986,0.51499,0.734605,0.558137
3.846611,0.577853,0.819862,0.27429,0.651273,0.161301
2.747588,1.255977,0.85804,0.458981,0.765327,0.910356
2.37768,0.974387,1.037798,1.110762,1.011991,0.265459
2.16035,1.917758,1.403937,0.743486,0.809836,0.36256
5.235524,1.707759,0.811757,0.859149,0.14092,0.145874
1.790811,1.655512,1.029984,0.426644,0.62172,0.348973
4.402897,1.375671,1.017189,0.383643,0.654124,0.461768
0.814647,2.282746,0.714097,0.045602,0.290602,0.484726
5.770621,1.438328,0.566706,0.408739,0.388251,0.254337
1.966052,0.368697,1.350124,1.086493,0.640171,0.326018
1.5115,0.769065,0.703783,0.407297,0.140385,0.359039
0.881722,0.76956,0.353775,0.644191,0.786125,0.493651
1.452846,1.765094,1.234453,0.420711,1.002254,0.10524
2.611721,2.880688,0.715554,0.557571,0.375026,0.409584
0.42934,2.614906,0.824848,0.662505,0.471151,0.910994
1.871853,1.200351,0.823414,0.689111,0.807316,0.231703
1.359338,0.836702,0.854584,1.122642,0.523747,0.488634
1.021628,1.934627,0.609319,0.549363,0.107964,0.921661
2.064337,1.290437,0.931211,0.975118,0.15639,0.569224
0.713083,1.824235,0.923292,1.022747,0.675393,0.329087
6.16027,1.062096,1.456659,0.988001,0.775167,0.385428
0.077197,1.3958,0.431888,0.702913,0.251539,0.247482
1.219304,1.767392,1.426154,1.053899,0.25095,0.39118
1.994941,1.564717,1.194715,0.133354,0.195859,0.732154
1.880172,0.654335,0.359827,1.936909,0.315143,0.07905
1.028177,2.51295,0.969384,0.692272,0.572165,0.680393
1.966108,1.904223,1.128754,2.042256,0.26499,0.276076
1.382958,2.255874,1.021737,1.55074,0.50239,0.777653
1.302924,2.028304,1.172995,0.701349,0.554688,0.241676
1.828386,1.447407,0.32143,0.6835,0.410153,0.267191
2.480759,0.8915,1.465595,0.152861,0.570625,0.647108
3.200695,0.577105,0.383635,1.516068,0.751005,0.315063
3.430863,2.705957,0.999287,0.799345,0.308731,0.17315
0.752378,1.44516,0.478493,0.477359,0.425906,0.364602
2.539605,2.558635,1.763676,0.697968,0.333781,1.556097
1.486231,0.397815,0.421178,0.726797,0.51509,0.938814
1.024695,1.146732,0.530084,0.896022,0.936011,0.200241
1.625787,1.518873,0.616236,0.86804,0.133884,0.759424
1.436396,1.893941,0.562337,0.312444,1.01995,0.18002
4.63426,1.006153,0.254699,0.671628,0.289995,0.568034
0.876661,1.011502,1.830918,0.663959,0.075014,0.696981
1.49371,1.340758,0.873678,0.654147,0.467773,0.251285
2.350602,1.069297,0.535112,0.267064,0.674945,0.537832
1.515836,2.378437,0.591627,1.042879,0.362863,0.612963
6.026518,0.783534,1.347267,0.515206,0.098597,0.356968
2.734317,0.72456,0.59508,1.084439,0.389274,0.446412
3.051715,0.671804,0.302373,0.638061,0.638826,0.441647
4.483716,0.816971,0.537074,1.024193,1.125577,0.185153
3.328508,1.140025,0.92501,0.90655,0.540314,0.237
6.48698,3.102939,1.004211,0.211332,0.789416,0.488087
3.453974,2.474615,0.772076,0.646546,0.46942,0.410825
1.872995,1.166692,0.518357,0.781867,0.444865,0.770621
4.282802,1.673759,1.894843,1.343583,1.126135,0.67337
8.811881,2.323038,0.566815,0.27015,0.658046,0.248937
1.132302,1.862904,2.945893,0.276267,0.306274,0.919238
1.443397,0.790347,0.174105,0.806982,0.336263,0.916765
1.453769,0.982642,0.88072,0.384115,0.211076,0.327415
3.538846,2.273528,2.370504,1.326554,0.374531,0.820471
5.317979,1.753854,0.65339,0.974629,0.481449,0.115868
1.834304,1.503827,0.197221,0.264147,0.166453,1.00009
5.824905,0.533685,2.497589,0.85621,0.535458,0.628778
1.889711,2.123922,0.881822,0.965263,0.3489,1.490632
4.62325,4.02872,0.406178,1.141407,0.516771,0.805548
0.915356,0.665756,1.15382,0.646991,0.922738,0.47817
1.697218,3.769659,1.881374,0.753176,0.751268,0.374348
1.050432,0.867429,0.6018,0.750371,0.46211,0.247839
3.125713,2.285614,0.879678,0.782988,0.454043,0.111469
2.725421,0.699609,0.708818,0.246274,0.263695,1.276041
2.873334,2.388542,0.78956,0.84306,0.414159,0.823342
3.33033,0.427162,0.502026,0.430954,0.913276,0.179196
3.940937,1.067226,0.349593,0.436242,0.168229,0.275129
0.912053,1.451602,0.904463,0.780907,1.515083,0.705919
1.670209,3.475836,1.377173,0.542465,0.568187,0.64052
4.745391,4.359077,0.660084,0.049011,0.687572,0.596377
1.432185,1.832734,0.398636,1.890783,0.356648,0.425578
2.356355,1.349612,0.927087,0.313404,0.745021,0.948267
1.182611,0.60966,1.165035,0.635739,0.716514,0.469521
1.198297,1.345797,1.015509,0.857246,0.482319,0.42532
3.010325,1.434282,1.491178,0.777731,0.814095,0.413586
2.276889,0.59529,0.431516,0.145139,0.79473,0.101962
3.551524,1.428169,0.403825,1.03526,0.201185,0.172722
3.434212,0.691105,0.800255,0.481436,0.144661,0.375537
1.493152,0.651098,0.714488,0.452651,0.373824,0.497335
3.507828,2.13983,2.553897,0.244062,0.512821,0.456506
4.067733,1.011364,0.818147,0.668374,1.093829,1.254234
6.026256,0.621221,1.165377,1.378473,0.614765,0.179533
1.188801,4.431187,0.571406,0.442399,0.960056,0.878382
0.648659,2.250098,0.252447,0.257482,1.007814,1.032991
4.381719,2.20715,1.04378,1.116254,0.354405,0.515748
3.127948,0.539502,2.94548,0.717608,1.22199,0.619609
2.168613,2.062531,1.770298,0.463911,0.259242,0.496098
2.318265,1.634666,1.242399,1.353765,0.781437,0.665908
2.245607,2.199493,1.058526,0.96361,0.715228,0.515599
2.775637,3.189922,0.769419,1.012779,1.060161,0.667381
4.356075,1.992421,0.817608,0.893958,0.725166,0.981693
3.432276,0.128204,1.033344,1.529518,0.416451,0.674557
1.521097,2.425131,1.101482,1.853959,1.232286,0.171752
1.381845,3.928163,0.89567,0.884777,0.740784,0.195008
4.787191,1.390315,1.327635,0.731264,0.234318,0.646053
4.63606,0.344506,0.401874,1.347175,0.643908,0.376097
1.828304,2.197535,0.449934,1.651398,0.583689,0.680639
3.299448,1.233444,0.631024,0.407551,0.64377,0.396662
2.942365,1.132836,0.622231,0.84094,0.232116,0.773768
1.96493,1.366805,1.17104,1.161439,0.435415,0.269734
4.940138,0.367045,0.266529,0.597825,0.440171,1.132674
1.948637,1.311714,1.286719,0.556056,0.269762,0.569565
3.253274,1.748713,0.601561,0.632995,0.536014,0.184779
2.243976,0.823862,0.718514,0.660264,0.579264,0.766986
2.469781,0.821681,0.4963,0.716212,0.81781,0.243046
3.580377,1.886083,0.154814,1.386287,0.932188,0.88594
2.369125,1.36597,0.841824,0.723351,0.451598,0.577877
1.274179,1.058116,2.103696,0.54349,0.98957,0.742237
3.504887,2.885935,1.078902,0.291392,1.228141,0.996634
2.292811,2.498779,2.337316,0.598865,1.041139,0.278448
5.555659,0.590924,0.368494,0.435149,0.498271,0.316806
5.028398,1.303196,0.171896,1.018835,0.641814,0.389889
2.222819,1.133619,0.392865,0.64711,0.238152,0.422418
11.865673,0.556541,0.218002,1.012162,0.995002,0.280495
2.960834,1.42304,1.563587,0.869565,0.865332,0.319991
4.198286,0.921653,0.937357,0.252923,1.058729,0.142092
1.332542,3.231896,1.154553,1.358857,1.232458,1.037344
1.083297,0.761104,1.788898,1.247752,0.157889,0.320266
1.483311,2.580871,0.626725,2.028781,1.107632,0.559895
3.019737,0.56654,0.908287,2.201736,0.350776,0.632416
4.358847,0.291452,0.501585,1.161109,0.749541,0.340769
1.94059,2.723979,0.730431,0.337298,0.668161,0.583463
5.16994,0.511371,0.673198,0.539475,0.565315,0.445688
3.700397,0.949661,0.712228,0.75174,0.946113,0.69032
0.393193,1.464121,0.918609,0.692282,0.201191,1.397445
3.698077,1.600461,0.690261,0.378765,0.374724,0.770196
2.792367,2.267849,0.537415,0.16891,0.904344,1.353247
3.282259,1.394726,1.753349,0.546463,0.457741,0.479757
1.538215,3.820578,0.790646,0.285906,0.558233,0.944892
1.535466,0.395295,1.495745,0.703665,0.810946,0.307395
2.896708,2.633311,0.872168,0.602402,0.664761,0.278207
1.591725,3.298912,0.64698,0.237496,0.431794,0.256894
4.000358,1.28585,1.033358,0.94011,0.429052,0.648576
1.842003,0.426495,1.250178,0.239206,0.706602,0.257699
2.667626,0.406136,1.046514,1.991686,0.328231,0.194072
3.702155,2.032597,0.33089,0.521248,0.937337,0.293776
1.832361,1.336227,0.356783,1.112217,0.28831,0.310332
5.937935,1.008178,0.770081,1.376614,0.174755,0.134337
1.594862,1.324256,1.640456,0.533349,0.374141,0.706572
6.032948,3.209668,1.76072,0.92803,0.310928,0.304266
3.036222,2.550859,2.150577,0.580354,0.306243,0.18121
7.234154,1.21802,0.273998,0.524164,1.572926,0.331297
2.752538,1.160138,0.779969,0.573398,0.24506,0.618944
1.747132,1.597698,2.510611,0.239038,0.407223,0.660309
1.630187,1.232527,0.948636,1.068475,0.587651,0.235518
0.788294,0.702251,1.395115,0.516177,0.763962,0.084404
1.215973,1.816234,0.504916,1.701488,0.36121,0.484328
1.671367,2.588391,0.919833,0.943274,0.432078,0.676744
2.853666,1.572381,1.156472,0.636147,1.260157,0.413139
3.012695,1.346236,1.049569,0.253656,1.376297,0.381016
1.318671,2.240117,0.944516,0.255823,0.338477,0.327215
3.282778,0.628712,0.662835,1.087528,0.281889,0.220532
1.482296,3.268246,1.489884,0.776306,0.426125,0.92763
3.405802,0.983141,1.606291,0.176089,0.408482,0.67828
3.1848,1.760277,2.575915,0.172051,1.511537,0.400123
2.750954,0.590618,0.457264,0.871845,0.131654,0.302886
2.902481,3.499052,0.605667,0.512608,0.700933,0.78116
0.711369,0.770565,0.187621,1.141298,0.747751,0.33632
2.9816,2.132953,0.748026,1.165231,0.193947,0.473654
2.893455,2.229506,0.854448,0.639392,0.299377,0.297176
2.643313,2.866791,1.322851,1.109683,0.31817,0.193979
1.604749,1.609019,1.07802,0.282611,0.513208,0.633812
1.987028,0.785388,0.793307,1.172336,1.813096,1.252427
3.258501,1.712697,0.6889,1.404527,0.553215,0.139405
1.665901,1.100782,0.766358,1.06889,0.215544,0.623074
1.812795,1.908806,0.955272,0.528828,0.515588,0.425036
4.73043,0.500016,1.256772,0.111008,0.455832,0.32428
2.428228,1.280114,0.884317,0.523065,0.354135,0.591628
3.029292,3.073219,0.519506,0.72617,0.776079,0.637167
4.265465,1.27086,1.656065,0.4831,0.732003,0.240999
2.630818,3.346436,0.384578,1.48088,0.400826,0.862651
1.944478,0.845031,0.343438,0.687485,0.90028,0.291983
1.634218,2.612317,0.384142,0.592623,1.047317,0.953987
2.149702,1.567377,0.334713,0.606601,0.835261,0.149083
5.822412,0.566208,0.472054,0.379915,0.978754,0.608506
5.729292,0.577862,0.378524,0.604089,0.525568,0.828297
0.588706,0.366044,1.290521,1.422941,0.452002,0.289905
3.061803,0.99832,1.51398,0.840512,0.64347,0.457543
5.819566,1.093507,0.825614,0.466515,0.260513,0.536296
0.983363,2.782105,0.887515,1.224649,0.283158,0.39899
2.161181,1.312835,0.900038,1.357318,0.36632,0.628263
2.839092,3.019174,0.758495,0.220571,0.550529,0.434491
1.445972,2.144736,0.996766,0.466277,0.790542,0.425836
2.817683,0.965951,2.079623,0.52065,0.35155,0.261762
5.615006,0.836776,0.553245,0.669607,0.575735,0.123552
3.353652,4.971282,1.082299,1.086362,0.835234,0.242829
1.546428,1.437803,0.269971,0.402474,0.823892,0.439828
1.784803,0.697188,0.381584,0.149434,0.562447,0.349337
2.074149,1.080053,0.430863,0.688301,0.469426,0.280249
2.327022,0.477972,1.328133,0.456953,1.504861,0.417818
1.952473,0.755579,0.369381,0.584831,0.712088,0.683018
8.535678,0.435259,0.427947,0.124342,0.697595,0.657407
3.976834,1.523364,1.045302,1.538826,0.568262,0.497817
0.677562,0.911806,0.613152,0.353573,0.752032,0.556811
3.745852,0.965196,1.341311,0.232105,0.424995,0.294152
7.118959,1.066383,1.971368,0.257614,0.525907,0.257933
0.882222,0.986127,0.523383,1.237339,0.330623,0.411511
5.531516,0.192852,0.650285,0.397445,0.876359,1.112276
3.303988,2.370799,0.750824,0.53358,0.226778,0.337719
1.612997,2.174756,0.6999,0.914708,0.234857,1.068656
0.409307,0.759782,1.13889,0.911314,0.176541,0.178418
2.128627,0.545886,1.104129,0.508695,0.52602,0.185848
3.62363,0.092877,0.859208,1.407308,0.65682,0.475943
1.971076,1.643314,1.188969,0.696863,0.475899,0.936446
2.540596,2.229708,0.626586,0.827434,0.19081,0.045123
2.221471,1.705223,1.657542,0.643805,0.335923,0.380385
3.577243,0.924532,1.714098,0.509951,0.43638,1.093814
5.195796,1.047442,0.790698,0.62657,0.919146,0.4198
1.081406,1.237459,1.477914,0.309473,0.546862,0.516307
4.493931,1.217417,0.950891,0.399325,1.168218,0.242525
1.424296,2.581073,1.735243,0.324802,0.601105,0.543593
0.898263,0.593889,0.953638,0.600291,0.400758,0.200255
3.342543,1.627726,0.203357,0.556872,0.498492,0.980572
3.223549,2.060178,0.411432,0.919789,0.323093,0.409403
4.945676,0.81303,1.582713,0.217176,0.645177,0.707716
1.568626,1.270757,0.588171,0.568501,0.731847,0.865395
2.624872,3.011721,0.599338,0.324167,0.646007,0.261205
1.552813,1.537415,0.149304,0.757859,0.911103,0.352126
